order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,created_at_day
1480,13,938,480,3,debit,3/1/2017 7:40,"Wednesday, March 1, 2017"
1481,66,853,161,1,cash,3/10/2017 17:49,"Friday, March 10, 2017"
1482,100,824,222,2,debit,3/12/2017 20:04,"Sunday, March 12, 2017"
1483,87,885,447,3,debit,3/27/2017 5:41,"Monday, March 27, 2017"
1484,46,824,332,2,credit_card,3/26/2017 17:43,"Sunday, March 26, 2017"
1485,96,702,765,5,credit_card,3/3/2017 20:53,"Friday, March 3, 2017"
1486,45,799,142,1,credit_card,3/22/2017 13:04,"Wednesday, March 22, 2017"
1487,11,741,184,1,credit_card,3/11/2017 3:04,"Saturday, March 11, 2017"
1488,13,739,160,1,credit_card,3/8/2017 12:10,"Wednesday, March 8, 2017"
1489,73,898,330,2,credit_card,3/12/2017 2:20,"Sunday, March 12, 2017"
1490,84,734,153,1,credit_card,3/30/2017 11:34,"Thursday, March 30, 2017"
1491,43,995,181,1,cash,3/8/2017 17:17,"Wednesday, March 8, 2017"
1492,17,734,176,1,cash,3/28/2017 15:24,"Tuesday, March 28, 2017"
1493,48,894,117,1,credit_card,3/2/2017 3:24,"Thursday, March 2, 2017"
1494,18,796,312,2,cash,3/18/2017 2:41,"Saturday, March 18, 2017"
1495,7,745,560,5,credit_card,3/18/2017 1:08,"Saturday, March 18, 2017"
1496,83,872,258,2,debit,3/28/2017 22:27,"Tuesday, March 28, 2017"
1497,81,810,531,3,cash,3/23/2017 15:11,"Thursday, March 23, 2017"
1498,50,752,386,2,credit_card,3/25/2017 22:29,"Saturday, March 25, 2017"
1499,30,784,459,3,debit,3/17/2017 10:27,"Friday, March 17, 2017"
1500,79,781,181,1,debit,3/1/2017 6:38,"Wednesday, March 1, 2017"
1501,81,824,708,4,cash,3/6/2017 2:04,"Monday, March 6, 2017"
1502,64,988,133,1,credit_card,3/24/2017 20:09,"Friday, March 24, 2017"
1503,35,778,656,4,cash,3/12/2017 12:52,"Sunday, March 12, 2017"
1504,11,904,736,4,debit,3/6/2017 23:08,"Monday, March 6, 2017"
1505,40,948,161,1,credit_card,3/7/2017 13:07,"Tuesday, March 7, 2017"
1506,28,872,328,2,credit_card,3/12/2017 10:18,"Sunday, March 12, 2017"
1507,6,996,374,2,debit,3/17/2017 0:53,"Friday, March 17, 2017"
1508,54,874,399,3,credit_card,3/16/2017 4:27,"Thursday, March 16, 2017"
1509,53,748,224,2,debit,3/13/2017 6:25,"Monday, March 13, 2017"
1510,12,720,402,2,credit_card,3/24/2017 2:24,"Friday, March 24, 2017"
1511,41,930,354,3,credit_card,3/2/2017 9:10,"Thursday, March 2, 2017"
1512,93,969,342,3,credit_card,3/10/2017 1:04,"Friday, March 10, 2017"
1513,42,946,352,1,debit,3/24/2017 13:35,"Friday, March 24, 2017"
1514,26,918,176,1,cash,3/17/2017 16:13,"Friday, March 17, 2017"
1515,31,718,258,2,credit_card,3/13/2017 6:14,"Monday, March 13, 2017"
1516,37,946,568,4,credit_card,3/27/2017 10:57,"Monday, March 27, 2017"
1517,51,761,187,1,debit,3/27/2017 15:01,"Monday, March 27, 2017"
1518,74,931,459,3,debit,3/18/2017 13:11,"Saturday, March 18, 2017"
1519,47,710,145,1,cash,3/15/2017 1:41,"Wednesday, March 15, 2017"
1520,10,906,148,1,debit,3/11/2017 5:05,"Saturday, March 11, 2017"
1521,42,756,704,2,debit,3/22/2017 13:10,"Wednesday, March 22, 2017"
1522,83,847,129,1,debit,3/23/2017 9:15,"Thursday, March 23, 2017"
1523,91,761,320,2,debit,3/27/2017 12:22,"Monday, March 27, 2017"
1524,96,892,306,2,cash,3/8/2017 4:41,"Wednesday, March 8, 2017"
1525,17,785,528,3,credit_card,3/6/2017 15:31,"Monday, March 6, 2017"
1526,16,943,312,2,debit,3/23/2017 22:01,"Thursday, March 23, 2017"
1527,53,770,224,2,credit_card,3/12/2017 0:37,"Sunday, March 12, 2017"
1528,47,847,145,1,debit,3/21/2017 3:04,"Tuesday, March 21, 2017"
1529,65,747,616,4,debit,3/10/2017 10:22,"Friday, March 10, 2017"
1530,78,810,51450,2,cash,3/29/2017 7:12,"Wednesday, March 29, 2017"
1531,34,792,244,2,cash,3/3/2017 16:02,"Friday, March 3, 2017"
1532,82,909,177,1,debit,3/25/2017 20:38,"Saturday, March 25, 2017"
1533,13,778,480,3,cash,3/10/2017 14:05,"Friday, March 10, 2017"
1534,15,955,612,4,debit,3/15/2017 4:27,"Wednesday, March 15, 2017"
1535,21,777,284,2,cash,3/9/2017 3:51,"Thursday, March 9, 2017"
1536,33,881,173,1,credit_card,3/24/2017 8:45,"Friday, March 24, 2017"
1537,50,947,193,1,debit,3/4/2017 0:25,"Saturday, March 4, 2017"
1538,43,750,543,3,credit_card,3/11/2017 13:20,"Saturday, March 11, 2017"
1539,41,743,236,2,credit_card,3/14/2017 12:24,"Tuesday, March 14, 2017"
1540,45,897,142,1,credit_card,3/9/2017 7:20,"Thursday, March 9, 2017"
1541,79,987,362,2,cash,3/25/2017 17:12,"Saturday, March 25, 2017"
1542,6,991,187,1,debit,3/17/2017 18:13,"Friday, March 17, 2017"
1543,35,940,328,2,credit_card,3/14/2017 5:47,"Tuesday, March 14, 2017"
1544,35,966,492,3,credit_card,3/25/2017 11:24,"Saturday, March 25, 2017"
1545,34,794,122,1,credit_card,3/24/2017 11:41,"Friday, March 24, 2017"
1546,19,982,489,3,debit,3/20/2017 0:25,"Monday, March 20, 2017"
1547,1,747,158,1,debit,3/1/2017 1:08,"Wednesday, March 1, 2017"
1548,38,820,380,2,cash,3/26/2017 23:01,"Sunday, March 26, 2017"
1549,56,873,117,1,cash,3/16/2017 12:36,"Thursday, March 16, 2017"
1550,13,889,160,1,credit_card,3/12/2017 17:24,"Sunday, March 12, 2017"
1551,63,759,408,3,cash,3/21/2017 9:55,"Tuesday, March 21, 2017"
1552,64,763,399,3,cash,3/3/2017 6:42,"Friday, March 3, 2017"
1553,99,751,195,1,cash,3/21/2017 6:28,"Tuesday, March 21, 2017"
1554,18,735,312,2,cash,3/6/2017 19:58,"Monday, March 6, 2017"
1555,29,708,489,3,cash,3/18/2017 23:38,"Saturday, March 18, 2017"
1556,82,781,531,3,debit,3/23/2017 10:14,"Thursday, March 23, 2017"
1557,70,890,692,4,debit,3/7/2017 11:12,"Tuesday, March 7, 2017"
1558,84,893,153,1,credit_card,3/4/2017 7:08,"Saturday, March 4, 2017"
1559,34,974,244,2,credit_card,3/29/2017 3:58,"Wednesday, March 29, 2017"
1560,30,781,153,1,credit_card,3/5/2017 20:23,"Sunday, March 5, 2017"
1561,7,773,448,4,credit_card,3/18/2017 15:12,"Saturday, March 18, 2017"
1562,77,980,156,1,debit,3/10/2017 23:12,"Friday, March 10, 2017"
1563,42,607,704000,2000,credit_card,3/19/2017 4:00,"Sunday, March 19, 2017"
1564,91,934,960,6,debit,3/23/2017 8:25,"Thursday, March 23, 2017"
1565,4,836,128,1,credit_card,3/8/2017 8:15,"Wednesday, March 8, 2017"
1566,6,871,374,2,credit_card,3/9/2017 8:19,"Thursday, March 9, 2017"
1567,100,722,222,2,cash,3/30/2017 17:49,"Thursday, March 30, 2017"
1568,12,753,402,2,cash,3/28/2017 14:51,"Tuesday, March 28, 2017"
1569,91,866,320,2,credit_card,3/8/2017 3:18,"Wednesday, March 8, 2017"
1570,96,755,306,2,cash,3/11/2017 1:00,"Saturday, March 11, 2017"
1571,33,972,519,3,debit,3/11/2017 3:07,"Saturday, March 11, 2017"
1572,47,913,435,3,cash,3/23/2017 9:14,"Thursday, March 23, 2017"
1573,27,800,169,1,credit_card,3/5/2017 1:09,"Sunday, March 5, 2017"
1574,13,787,320,2,debit,3/13/2017 7:10,"Monday, March 13, 2017"
1575,29,976,326,2,credit_card,3/16/2017 6:23,"Thursday, March 16, 2017"
1576,47,878,290,2,cash,3/7/2017 22:06,"Tuesday, March 7, 2017"
1577,73,923,330,2,credit_card,3/28/2017 13:44,"Tuesday, March 28, 2017"
1578,17,718,704,4,debit,3/9/2017 21:36,"Thursday, March 9, 2017"
1579,70,847,173,1,credit_card,3/3/2017 17:52,"Friday, March 3, 2017"
1580,40,727,161,1,credit_card,3/26/2017 7:49,"Sunday, March 26, 2017"
1581,71,968,164,1,debit,3/8/2017 1:15,"Wednesday, March 8, 2017"
1582,47,921,290,2,credit_card,3/4/2017 15:59,"Saturday, March 4, 2017"
1583,23,814,312,2,credit_card,3/21/2017 9:12,"Tuesday, March 21, 2017"
1584,47,933,145,1,cash,3/22/2017 17:31,"Wednesday, March 22, 2017"
1585,14,759,116,1,debit,3/21/2017 0:32,"Tuesday, March 21, 2017"
1586,33,863,173,1,cash,3/1/2017 18:34,"Wednesday, March 1, 2017"
1587,91,968,320,2,credit_card,3/29/2017 16:39,"Wednesday, March 29, 2017"
1588,13,833,480,3,debit,3/17/2017 4:53,"Friday, March 17, 2017"
1589,69,895,262,2,cash,3/8/2017 18:48,"Wednesday, March 8, 2017"
1590,2,758,94,1,credit_card,3/22/2017 1:52,"Wednesday, March 22, 2017"
1591,17,954,176,1,cash,3/4/2017 17:26,"Saturday, March 4, 2017"
1592,99,978,195,1,debit,3/10/2017 2:02,"Friday, March 10, 2017"
1593,56,755,351,3,debit,3/13/2017 16:06,"Monday, March 13, 2017"
1594,27,948,338,2,cash,3/20/2017 11:22,"Monday, March 20, 2017"
1595,10,749,592,4,credit_card,3/29/2017 13:24,"Wednesday, March 29, 2017"
1596,87,739,149,1,debit,3/16/2017 16:19,"Thursday, March 16, 2017"
1597,67,793,131,1,credit_card,3/30/2017 10:10,"Thursday, March 30, 2017"
1598,1,719,158,1,cash,3/15/2017 23:14,"Wednesday, March 15, 2017"
1599,53,889,112,1,credit_card,3/14/2017 19:55,"Tuesday, March 14, 2017"
1600,63,868,272,2,cash,3/25/2017 7:55,"Saturday, March 25, 2017"
1601,39,748,268,2,credit_card,3/23/2017 23:22,"Thursday, March 23, 2017"
1602,56,944,117,1,credit_card,3/6/2017 1:49,"Monday, March 6, 2017"
1603,42,607,704000,2000,credit_card,3/17/2017 4:00,"Friday, March 17, 2017"
1604,82,800,354,2,credit_card,3/14/2017 20:29,"Tuesday, March 14, 2017"
1605,43,764,181,1,debit,3/12/2017 21:56,"Sunday, March 12, 2017"
1606,75,978,256,2,credit_card,3/28/2017 15:20,"Tuesday, March 28, 2017"
1607,10,833,296,2,cash,3/3/2017 8:49,"Friday, March 3, 2017"
1608,68,931,136,1,credit_card,3/9/2017 13:06,"Thursday, March 9, 2017"
1609,18,864,156,1,credit_card,3/1/2017 22:15,"Wednesday, March 1, 2017"
1610,10,923,296,2,credit_card,3/9/2017 13:58,"Thursday, March 9, 2017"
1611,25,941,260,2,cash,3/1/2017 11:37,"Wednesday, March 1, 2017"
1612,66,711,161,1,debit,3/5/2017 3:21,"Sunday, March 5, 2017"
1613,90,796,712,4,credit_card,3/20/2017 11:36,"Monday, March 20, 2017"
1614,18,792,156,1,credit_card,3/10/2017 7:37,"Friday, March 10, 2017"
1615,65,753,308,2,credit_card,3/18/2017 1:40,"Saturday, March 18, 2017"
1616,23,963,156,1,cash,3/3/2017 1:19,"Friday, March 3, 2017"
1617,23,971,312,2,debit,3/8/2017 11:46,"Wednesday, March 8, 2017"
1618,9,868,118,1,debit,3/21/2017 10:55,"Tuesday, March 21, 2017"
1619,85,952,344,2,debit,3/1/2017 21:46,"Wednesday, March 1, 2017"
1620,95,834,336,2,debit,3/5/2017 15:16,"Sunday, March 5, 2017"
1621,13,885,160,1,cash,3/14/2017 11:37,"Tuesday, March 14, 2017"
1622,30,797,306,2,credit_card,3/18/2017 1:14,"Saturday, March 18, 2017"
1623,33,845,346,2,debit,3/25/2017 13:57,"Saturday, March 25, 2017"
1624,94,885,402,3,debit,3/13/2017 9:05,"Monday, March 13, 2017"
1625,30,969,153,1,credit_card,3/4/2017 21:02,"Saturday, March 4, 2017"
1626,9,731,354,3,cash,3/11/2017 16:34,"Saturday, March 11, 2017"
1627,96,852,612,4,credit_card,3/6/2017 22:31,"Monday, March 6, 2017"
1628,88,946,176,1,credit_card,3/8/2017 5:56,"Wednesday, March 8, 2017"
1629,91,982,800,5,debit,3/10/2017 20:05,"Friday, March 10, 2017"
1630,97,967,162,1,cash,3/21/2017 14:36,"Tuesday, March 21, 2017"
1631,40,712,161,1,credit_card,3/24/2017 18:10,"Friday, March 24, 2017"
1632,88,785,704,4,credit_card,3/22/2017 11:43,"Wednesday, March 22, 2017"
1633,73,834,330,2,cash,3/27/2017 14:03,"Monday, March 27, 2017"
1634,73,942,330,2,cash,3/7/2017 5:59,"Tuesday, March 7, 2017"
1635,86,780,390,3,credit_card,3/28/2017 9:12,"Tuesday, March 28, 2017"
1636,89,919,392,2,cash,3/28/2017 8:14,"Tuesday, March 28, 2017"
1637,86,798,130,1,credit_card,3/27/2017 6:55,"Monday, March 27, 2017"
1638,57,992,441,3,cash,3/25/2017 13:41,"Saturday, March 25, 2017"
1639,38,819,190,1,credit_card,3/10/2017 0:11,"Friday, March 10, 2017"
1640,70,784,692,4,debit,3/9/2017 12:49,"Thursday, March 9, 2017"
1641,24,931,280,2,cash,3/15/2017 18:41,"Wednesday, March 15, 2017"
1642,64,794,399,3,cash,3/2/2017 2:32,"Thursday, March 2, 2017"
1643,49,982,387,3,cash,3/24/2017 13:36,"Friday, March 24, 2017"
1644,32,875,101,1,credit_card,3/17/2017 11:03,"Friday, March 17, 2017"
1645,23,858,156,1,debit,3/17/2017 19:23,"Friday, March 17, 2017"
1646,41,710,118,1,cash,3/28/2017 5:56,"Tuesday, March 28, 2017"
1647,77,735,468,3,debit,3/25/2017 19:37,"Saturday, March 25, 2017"
1648,58,807,138,1,cash,3/6/2017 4:32,"Monday, March 6, 2017"
1649,56,789,117,1,cash,3/20/2017 11:23,"Monday, March 20, 2017"
1650,24,798,420,3,cash,3/6/2017 22:37,"Monday, March 6, 2017"
1651,58,743,138,1,cash,3/22/2017 13:53,"Wednesday, March 22, 2017"
1652,23,783,468,3,debit,3/20/2017 14:49,"Monday, March 20, 2017"
1653,63,883,272,2,credit_card,3/24/2017 23:24,"Friday, March 24, 2017"
1654,61,799,316,2,credit_card,3/25/2017 11:12,"Saturday, March 25, 2017"
1655,94,814,268,2,credit_card,3/11/2017 11:08,"Saturday, March 11, 2017"
1656,53,966,112,1,cash,3/12/2017 20:19,"Sunday, March 12, 2017"
1657,85,860,172,1,debit,3/24/2017 23:55,"Friday, March 24, 2017"
1658,95,730,504,3,cash,3/17/2017 13:02,"Friday, March 17, 2017"
1659,20,762,127,1,credit_card,3/2/2017 6:06,"Thursday, March 2, 2017"
1660,92,738,180,2,cash,3/11/2017 18:38,"Saturday, March 11, 2017"
1661,40,883,483,3,debit,3/22/2017 19:11,"Wednesday, March 22, 2017"
1662,94,874,268,2,cash,3/4/2017 17:35,"Saturday, March 4, 2017"
1663,36,813,260,2,debit,3/28/2017 2:17,"Tuesday, March 28, 2017"
1664,85,813,516,3,debit,3/30/2017 3:41,"Thursday, March 30, 2017"
1665,36,936,390,3,debit,3/9/2017 15:12,"Thursday, March 9, 2017"
1666,15,855,306,2,cash,3/22/2017 5:27,"Wednesday, March 22, 2017"
1667,96,895,153,1,credit_card,3/11/2017 2:49,"Saturday, March 11, 2017"
1668,32,885,101,1,credit_card,3/28/2017 21:40,"Tuesday, March 28, 2017"
1669,69,714,262,2,debit,3/2/2017 8:16,"Thursday, March 2, 2017"
1670,34,797,488,4,credit_card,3/13/2017 7:06,"Monday, March 13, 2017"
1671,77,964,156,1,credit_card,3/11/2017 12:37,"Saturday, March 11, 2017"
1672,94,804,536,4,cash,3/28/2017 4:01,"Tuesday, March 28, 2017"
1673,13,978,640,4,credit_card,3/10/2017 18:19,"Friday, March 10, 2017"
1674,58,749,414,3,debit,3/21/2017 20:27,"Tuesday, March 21, 2017"
1675,43,785,543,3,cash,3/20/2017 5:25,"Monday, March 20, 2017"
1676,41,924,118,1,debit,3/5/2017 18:19,"Sunday, March 5, 2017"
1677,88,779,176,1,credit_card,3/21/2017 18:58,"Tuesday, March 21, 2017"
1678,31,803,516,4,debit,3/9/2017 3:40,"Thursday, March 9, 2017"
1679,100,985,111,1,debit,3/10/2017 4:15,"Friday, March 10, 2017"
1680,58,936,276,2,debit,3/24/2017 6:32,"Friday, March 24, 2017"
1681,6,904,187,1,debit,3/22/2017 0:29,"Wednesday, March 22, 2017"
1682,40,963,161,1,cash,3/27/2017 8:29,"Monday, March 27, 2017"
1683,62,960,160,1,debit,3/7/2017 9:45,"Tuesday, March 7, 2017"
1684,25,849,130,1,cash,3/5/2017 11:38,"Sunday, March 5, 2017"
1685,34,906,122,1,debit,3/29/2017 14:16,"Wednesday, March 29, 2017"
1686,34,818,244,2,cash,3/30/2017 23:16,"Thursday, March 30, 2017"
1687,74,901,459,3,credit_card,3/1/2017 0:43,"Wednesday, March 1, 2017"
1688,20,884,254,2,cash,3/17/2017 0:54,"Friday, March 17, 2017"
1689,45,782,142,1,debit,3/1/2017 3:50,"Wednesday, March 1, 2017"
1690,87,872,149,1,cash,3/22/2017 5:56,"Wednesday, March 22, 2017"
1691,26,974,176,1,credit_card,3/18/2017 13:23,"Saturday, March 18, 2017"
1692,84,766,459,3,debit,3/9/2017 1:39,"Thursday, March 9, 2017"
1693,21,732,426,3,debit,3/24/2017 6:54,"Friday, March 24, 2017"
1694,38,742,190,1,debit,3/18/2017 14:49,"Saturday, March 18, 2017"
1695,65,749,308,2,cash,3/3/2017 12:50,"Friday, March 3, 2017"
1696,53,857,448,4,credit_card,3/10/2017 6:46,"Friday, March 10, 2017"
1697,100,765,333,3,credit_card,3/29/2017 5:13,"Wednesday, March 29, 2017"
1698,66,905,161,1,credit_card,3/26/2017 19:47,"Sunday, March 26, 2017"
1699,31,986,258,2,debit,3/29/2017 2:20,"Wednesday, March 29, 2017"
1700,29,819,489,3,debit,3/24/2017 1:40,"Friday, March 24, 2017"
1701,23,975,156,1,credit_card,3/13/2017 1:21,"Monday, March 13, 2017"
1702,87,910,298,2,cash,3/18/2017 21:59,"Saturday, March 18, 2017"
1703,7,774,336,3,debit,3/13/2017 0:48,"Monday, March 13, 2017"
1704,63,977,544,4,credit_card,3/20/2017 5:31,"Monday, March 20, 2017"
1705,55,760,171,1,debit,3/22/2017 5:14,"Wednesday, March 22, 2017"
1706,72,982,160,1,cash,3/7/2017 10:32,"Tuesday, March 7, 2017"
1707,6,993,187,1,credit_card,3/15/2017 12:54,"Wednesday, March 15, 2017"
1708,55,725,342,2,debit,3/22/2017 1:52,"Wednesday, March 22, 2017"
1709,98,956,266,2,credit_card,3/20/2017 10:53,"Monday, March 20, 2017"
1710,51,795,187,1,debit,3/25/2017 5:09,"Saturday, March 25, 2017"
1711,98,933,133,1,credit_card,3/24/2017 13:50,"Friday, March 24, 2017"
1712,9,726,236,2,credit_card,3/21/2017 10:11,"Tuesday, March 21, 2017"
1713,36,777,390,3,debit,3/24/2017 0:06,"Friday, March 24, 2017"
1714,58,985,138,1,debit,3/7/2017 10:33,"Tuesday, March 7, 2017"
1715,26,933,176,1,credit_card,3/10/2017 4:15,"Friday, March 10, 2017"
1716,13,786,320,2,credit_card,3/13/2017 13:50,"Monday, March 13, 2017"
1717,18,858,312,2,credit_card,3/16/2017 2:00,"Thursday, March 16, 2017"
1718,7,825,112,1,credit_card,3/17/2017 13:29,"Friday, March 17, 2017"
1719,23,830,468,3,credit_card,3/26/2017 0:55,"Sunday, March 26, 2017"
1720,2,871,94,1,cash,3/6/2017 12:19,"Monday, March 6, 2017"
1721,95,834,168,1,debit,3/30/2017 8:49,"Thursday, March 30, 2017"
1722,53,848,224,2,cash,3/10/2017 10:00,"Friday, March 10, 2017"
1723,46,906,332,2,credit_card,3/21/2017 5:17,"Tuesday, March 21, 2017"
1724,93,996,228,2,cash,3/24/2017 16:52,"Friday, March 24, 2017"
1725,51,829,374,2,debit,3/18/2017 7:32,"Saturday, March 18, 2017"
1726,55,975,171,1,credit_card,3/28/2017 17:06,"Tuesday, March 28, 2017"
1727,55,860,171,1,cash,3/4/2017 14:37,"Saturday, March 4, 2017"
1728,62,965,480,3,credit_card,3/5/2017 23:35,"Sunday, March 5, 2017"
1729,7,845,112,1,debit,3/11/2017 1:35,"Saturday, March 11, 2017"
1730,79,787,543,3,credit_card,3/27/2017 23:51,"Monday, March 27, 2017"
1731,63,787,272,2,credit_card,3/8/2017 14:36,"Wednesday, March 8, 2017"
1732,73,945,165,1,debit,3/21/2017 10:50,"Tuesday, March 21, 2017"
1733,68,903,272,2,debit,3/27/2017 21:08,"Monday, March 27, 2017"
1734,20,782,127,1,cash,3/19/2017 10:30,"Sunday, March 19, 2017"
1735,3,874,296,2,cash,3/29/2017 15:28,"Wednesday, March 29, 2017"
1736,82,934,354,2,debit,3/11/2017 18:09,"Saturday, March 11, 2017"
1737,6,937,561,3,credit_card,3/6/2017 16:31,"Monday, March 6, 2017"
1738,25,708,260,2,credit_card,3/30/2017 18:00,"Thursday, March 30, 2017"
1739,61,988,316,2,debit,3/10/2017 0:51,"Friday, March 10, 2017"
1740,39,811,268,2,cash,3/30/2017 10:54,"Thursday, March 30, 2017"
1741,70,860,346,2,debit,3/7/2017 12:15,"Tuesday, March 7, 2017"
1742,39,910,268,2,cash,3/1/2017 0:10,"Wednesday, March 1, 2017"
1743,31,730,387,3,cash,3/14/2017 1:28,"Tuesday, March 14, 2017"
1744,81,920,354,2,cash,3/22/2017 0:03,"Wednesday, March 22, 2017"
1745,46,720,332,2,debit,3/21/2017 11:59,"Tuesday, March 21, 2017"
1746,93,723,228,2,debit,3/30/2017 16:35,"Thursday, March 30, 2017"
1747,47,963,435,3,credit_card,3/9/2017 23:34,"Thursday, March 9, 2017"
1748,26,872,176,1,credit_card,3/14/2017 0:17,"Tuesday, March 14, 2017"
1749,73,781,495,3,debit,3/2/2017 23:29,"Thursday, March 2, 2017"
1750,6,839,561,3,cash,3/20/2017 19:09,"Monday, March 20, 2017"
1751,24,778,280,2,cash,3/18/2017 10:09,"Saturday, March 18, 2017"
1752,84,869,306,2,debit,3/2/2017 1:10,"Thursday, March 2, 2017"
1753,63,884,136,1,cash,3/20/2017 2:33,"Monday, March 20, 2017"
1754,15,884,306,2,cash,3/2/2017 18:41,"Thursday, March 2, 2017"
1755,64,755,266,2,cash,3/2/2017 15:01,"Thursday, March 2, 2017"
1756,79,941,181,1,cash,3/1/2017 4:25,"Wednesday, March 1, 2017"
1757,27,808,169,1,cash,3/13/2017 2:38,"Monday, March 13, 2017"
1758,77,961,156,1,cash,3/28/2017 23:33,"Tuesday, March 28, 2017"
1759,29,738,326,2,cash,3/1/2017 23:04,"Wednesday, March 1, 2017"
1760,91,712,640,4,credit_card,3/4/2017 20:40,"Saturday, March 4, 2017"
1761,59,786,178,1,cash,3/10/2017 5:59,"Friday, March 10, 2017"
1762,41,737,118,1,cash,3/2/2017 13:36,"Thursday, March 2, 2017"
1763,93,825,114,1,credit_card,3/6/2017 18:28,"Monday, March 6, 2017"
1764,63,845,272,2,debit,3/6/2017 13:11,"Monday, March 6, 2017"
1765,12,789,804,4,debit,3/3/2017 3:10,"Friday, March 3, 2017"
1766,27,797,169,1,cash,3/10/2017 22:01,"Friday, March 10, 2017"
1767,46,852,166,1,debit,3/14/2017 17:30,"Tuesday, March 14, 2017"
1768,59,928,356,2,cash,3/24/2017 6:07,"Friday, March 24, 2017"
1769,72,800,480,3,cash,3/22/2017 19:45,"Wednesday, March 22, 2017"
1770,9,930,118,1,cash,3/27/2017 17:45,"Monday, March 27, 2017"
1771,79,711,181,1,credit_card,3/11/2017 15:07,"Saturday, March 11, 2017"
1772,23,825,312,2,cash,3/26/2017 5:54,"Sunday, March 26, 2017"
1773,54,847,133,1,cash,3/14/2017 0:09,"Tuesday, March 14, 2017"
1774,69,864,131,1,debit,3/22/2017 9:40,"Wednesday, March 22, 2017"
1775,16,791,468,3,debit,3/9/2017 19:00,"Thursday, March 9, 2017"
1776,14,711,116,1,debit,3/18/2017 22:52,"Saturday, March 18, 2017"
1777,2,767,282,3,credit_card,3/18/2017 0:18,"Saturday, March 18, 2017"
1778,19,921,489,3,debit,3/24/2017 13:44,"Friday, March 24, 2017"
1779,54,974,266,2,credit_card,3/8/2017 9:02,"Wednesday, March 8, 2017"
1780,98,786,133,1,debit,3/13/2017 12:26,"Monday, March 13, 2017"
1781,29,868,163,1,cash,3/14/2017 3:28,"Tuesday, March 14, 2017"
1782,100,842,222,2,credit_card,3/6/2017 12:01,"Monday, March 6, 2017"
1783,57,770,294,2,credit_card,3/27/2017 9:19,"Monday, March 27, 2017"
1784,90,994,356,2,cash,3/28/2017 1:29,"Tuesday, March 28, 2017"
1785,61,931,158,1,debit,3/3/2017 9:06,"Friday, March 3, 2017"
1786,29,825,489,3,cash,3/23/2017 1:56,"Thursday, March 23, 2017"
1787,70,818,346,2,credit_card,3/6/2017 7:48,"Monday, March 6, 2017"
1788,94,710,134,1,credit_card,3/30/2017 14:23,"Thursday, March 30, 2017"
1789,99,816,195,1,debit,3/19/2017 14:21,"Sunday, March 19, 2017"
1790,88,891,528,3,cash,3/9/2017 12:51,"Thursday, March 9, 2017"
1791,16,941,312,2,debit,3/3/2017 11:27,"Friday, March 3, 2017"
1792,17,841,352,2,debit,3/12/2017 7:26,"Sunday, March 12, 2017"
1793,24,762,280,2,debit,3/27/2017 4:53,"Monday, March 27, 2017"
1794,86,949,260,2,debit,3/2/2017 2:39,"Thursday, March 2, 2017"
1795,31,846,129,1,debit,3/4/2017 12:35,"Saturday, March 4, 2017"
1796,13,795,160,1,debit,3/17/2017 13:27,"Friday, March 17, 2017"
1797,9,721,354,3,credit_card,3/27/2017 13:32,"Monday, March 27, 2017"
1798,69,817,131,1,credit_card,3/9/2017 21:47,"Thursday, March 9, 2017"
1799,87,945,596,4,credit_card,3/25/2017 16:18,"Saturday, March 25, 2017"
1800,84,774,153,1,credit_card,3/5/2017 16:14,"Sunday, March 5, 2017"
1801,80,849,290,2,debit,3/24/2017 19:06,"Friday, March 24, 2017"
1802,32,791,303,3,cash,3/30/2017 10:04,"Thursday, March 30, 2017"
1803,2,850,282,3,cash,3/8/2017 12:40,"Wednesday, March 8, 2017"
1804,43,840,181,1,cash,3/12/2017 17:53,"Sunday, March 12, 2017"
1805,100,794,111,1,debit,3/27/2017 10:16,"Monday, March 27, 2017"
1806,15,727,306,2,debit,3/27/2017 7:12,"Monday, March 27, 2017"
1807,90,995,356,2,cash,3/28/2017 6:53,"Tuesday, March 28, 2017"
1808,75,908,128,1,cash,3/28/2017 16:12,"Tuesday, March 28, 2017"
1809,85,925,344,2,cash,3/4/2017 14:20,"Saturday, March 4, 2017"
1810,61,934,474,3,debit,3/29/2017 17:46,"Wednesday, March 29, 2017"
